SSN,M3 Ca,M3 K,M3 Al,M3 P,M3 S,PH,Psa asand,Psa asilt,Psa aclay,Volfr,Awc1,Lshrinkpct,Flash2000_N_ppm,Acidified carbon,pH,Leco_N_ppm,C % Org,ICP OES K mg/kg ,ICP OES P mg/kg ,P,K,S,Ca,Mg,Cu,Cl,Zn,Fe,Mn,Mo,Latitude,Longitude,Cluster,Depth,Country,Cultivated
icr070125,793.0,39.2,811.0,6.79,4.05,6.06,27.24,30.0,42.755,1.0565,0.144731,4.285714,328.12014,0.587813258,6.03,400.0,0.59,532.4607896000001,236.84421749999998,50.6,2851.9,45.7,1262.6,5575.0,8.1,46.4,18.8,18547.6,352.9,184.5,9.191568333,5.671851667,2,sub,Nigeria,unknown
icr070164,627.0,47.2,549.0,10.6,5.3,6.34,48.27,25.17,26.55,1.065,0.144379,0.0,391.00289,0.75706318,6.17,500.0,0.81,344.33579019999996,117.49391640000002,50.6,1203.1,45.7,405.9,5575.0,4.5,97.3,6.2,5320.1,181.8,184.5,9.233073333,5.676534999999999,4,top,Nigeria,unknown
icr070194,75.9,32.7,784.0,1.78,4.29,5.21,65.255,13.25,21.5,1.1005,0.112274,2.857143,207.66039999999998,0.25288870199999997,4.69,200.0,0.34,280.539654,85.28358585,50.6,858.4,45.7,80.4,5575.0,3.5,23.5,5.1,6896.4,62.4,184.5,9.166866667,5.6921300000000015,5,sub,Nigeria,unknown
icr070202,324.0,30.8,411.0,2.64,2.98,5.85,63.11,16.73,20.16,1.1175,0.166898,0.0,282.3407,0.469241232,6.05,200.0,0.38,271.13933315,60.71441612,50.6,990.7,45.7,233.2,5575.0,4.2,27.9,7.1,8053.7,101.4,184.5,9.192731667,5.697721667000001,6,top,Nigeria,unknown
icr070262,293.0,47.5,334.0,2.62,3.46,6.17,88.885,4.875,6.24,1.166,0.088824,0.0,168.24437,0.332306117,6.29,300.0,0.42,192.1469491,76.45412508,50.6,1287.2,45.7,487.6,5575.0,3.8,77.0,5.5,6267.8,289.5,184.5,9.17576,5.711345,9,top,Nigeria,unknown
icr070277,161.0,10.0,750.0,0.7,4.15,5.34,53.515,19.81,26.675,1.0635,0.13256400000000002,3.571429,162.42280000000002,0.32097145899999996,4.96,200.0,0.33,488.6566011,79.51412439,50.6,1391.3,45.7,249.6,5575.0,5.5,43.1,7.6,13036.4,123.6,184.5,9.192781667,5.719468332999999,10,sub,Nigeria,unknown
icr070309,207.0,16.0,508.0,1.29,4.41,5.98,54.02,19.445,26.535,1.11,0.133214,2.142857,133.43213,0.286277175,5.77,200.0,0.34,341.972749,44.96851191,50.6,1004.8,45.7,265.9,5575.0,4.7,92.7,6.0,6556.1,166.1,184.5,9.237658332999999,5.7174883329999995,12,sub,Nigeria,unknown
icr070328,159.0,15.9,279.0,1.92,1.9,5.97,90.17,4.32,5.505,1.192,0.10884300000000001,0.0,124.76778999999999,0.25386387899999996,6.18,200.0,0.3,133.2192728,32.48544463,50.6,889.4,45.7,240.3,5575.0,3.5,119.8,5.0,5942.6,152.8,184.5,9.170196667,5.738131667,13,top,Nigeria,unknown
icr070349,190.0,20.1,574.0,0.82,3.04,5.56,78.245,8.505,13.245,1.0885,0.093068,2.857143,148.50076,0.29408653100000004,5.3,200.0,0.3,430.01676,67.47584023,50.6,1401.1,45.7,233.7,5575.0,5.1,45.2,9.4,12503.4,150.9,184.5,9.188533332999999,5.742303333,14,sub,Nigeria,unknown
icr070370,932.0,20.8,338.0,70.7,3.16,5.8,86.355,6.495,7.155,1.16,0.088376,0.0,317.14307999999994,0.752835006,5.85,400.0,0.72,152.62295569999995,160.89110280000003,50.6,825.7,45.7,991.7,5575.0,4.3,99.0,10.1,2423.2,88.1,184.5,9.217246667000001,5.73423,15,top,Nigeria,unknown
icr070371,834.0,11.5,289.0,86.2,2.79,6.09,85.305,6.275,8.42,1.1805,0.09353,0.0,193.38398,0.476179376,6.23,100.0,0.28,215.4323086,32.17971236,50.6,863.8,45.7,885.0,5575.0,4.5,67.0,8.4,2462.8,84.7,184.5,9.217246667000001,5.73423,15,sub,Nigeria,unknown
icr070386,162.0,28.8,358.0,2.52,3.35,5.99,91.48,3.31,5.21,1.1545,0.053817,0.0,117.08672,0.21741958,6.17,200.0,0.47,137.8552784,144.7654503,50.6,738.8,45.7,171.6,5575.0,2.4,108.6,4.0,4065.8,151.5,184.5,9.239531667,5.744221667000001,16,top,Nigeria,unknown
icr072246,78.2,47.0,1270.0,9.77,16.8,5.1,87.26,7.75,4.99,1.0205,0.089045,2.142857,752.3277400000001,1.503364921,4.74,1000.0,1.89,256.0572469,90.57255231,50.6,551.6,45.7,140.5,5575.0,5.4,41.0,5.7,7889.9,61.9,184.5,-7.37775,15.68749167,1,top,Angola,unknown
icr072247,9.0,21.1,1140.0,4.49,12.5,5.01,88.525,6.81,4.66,1.089,0.09440599999999999,2.142857,382.40943,0.787597984,4.63,500.0,0.87,292.0970437,66.66018094,50.6,644.8,45.7,86.9,5575.0,4.1,92.9,4.3,9289.8,44.8,184.5,-7.37775,15.68749167,1,sub,Angola,unknown
icr072267,18.5,6.84,1080.0,3.18,6.71,5.08,89.75,6.015,4.235,1.1665,0.098365,0.0,323.25132,0.723496348,4.64,400.0,0.86,189.977723,69.11279016,50.6,393.2,45.7,74.7,5575.0,4.6,57.7,4.8,8079.9,23.8,184.5,-7.351243332999999,15.68781667,2,sub,Angola,unknown
icr072286,16.1,33.2,877.0,7.82,7.73,4.76,86.485,8.41,5.105,1.053,0.10390899999999999,0.0,624.05266,1.31399709,4.6,800.0,1.42,158.6422568,67.50264977,50.6,403.0,45.7,113.0,5575.0,5.0,91.8,5.3,8640.5,55.8,184.5,-7.3316733329999995,15.687965,3,top,Angola,unknown
icr072287,16.1,6.71,904.0,3.72,6.2,4.87,87.36,7.605,5.04,1.0905,0.111506,2.142857,345.02642,0.7048049270000001,4.6,400.0,0.78,133.0291598,54.50986873,50.6,385.8,45.7,84.1,5575.0,3.8,45.8,5.1,7881.1,43.6,184.5,-7.3316733329999995,15.687965,3,sub,Angola,unknown
icr072307,68.2,79.2,1650.0,2.94,7.92,4.88,87.645,7.14,5.22,0.9179999999999999,0.10951199999999998,4.285714,814.90766,0.9819700720000001,4.5,1000.0,1.14,1974.455786,131.36137820000002,50.6,11832.2,45.7,293.1,5575.0,3.6,27.1,13.8,15684.0,81.0,184.5,-7.315181667,15.69147833,4,sub,Angola,unknown
icr072325,82.0,23.1,1030.0,8.58,10.0,5.16,91.04,5.025,3.94,1.125,0.091525,0.0,550.2901,1.195959032,5.1,700.0000000000001,1.17,107.78526140000001,63.35999986,50.6,322.6,45.7,155.1,5575.0,2.1,91.4,3.1,5734.5,31.1,184.5,-7.315401667000001,15.69508167,4,sub,Angola,unknown
icr072365,389.0,121.0,1600.0,6.53,10.5,5.57,86.535,7.83,5.635,0.8785,0.07786,3.571429,1017.3997999999999,1.999149799,5.3,1100.0,2.04,1382.4167699999994,131.2704716,50.6,5450.0,45.7,595.7,5575.0,4.3,67.5,8.9,22280.8,95.6,184.5,-7.3408116670000005,15.71909667,7,top,Angola,unknown
icr072366,99.2,48.2,1670.0,2.97,9.24,5.18,88.085,7.16,4.75,0.912,0.084275,4.285714,669.74942,1.268718421,4.7,800.0,1.33,1393.976555,101.26957409999999,50.6,5711.5,45.7,206.3,5575.0,4.8,44.1,9.0,23439.1,35.7,184.5,-7.3408116670000005,15.71909667,7,sub,Angola,unknown
icr072405,238.0,29.6,953.0,10.0,8.55,5.31,88.54,6.655,4.805,0.8190000000000001,0.049398000000000004,0.0,639.44107,1.396802664,5.2,800.0,1.53,102.94284855,77.672885195,50.6,258.6,45.7,283.6,5575.0,2.8,84.1,3.9,5805.5,57.8,184.5,-7.372464999999999,15.73818833,9,top,Angola,unknown
icr072406,64.2,5.11,970.0,5.49,6.67,5.2,89.53,6.045,4.425,1.2075,0.125308,0.0,366.40221,0.703644693,5.0,400.0,0.77,68.60883967,54.29990396,50.6,267.6,45.7,106.8,5575.0,2.5,115.4,4.1,6317.6,29.0,184.5,-7.372464999999999,15.73818833,9,sub,Angola,unknown
icr072425,54.0,46.2,1130.0,5.71,8.31,5.02,87.13,7.275,5.59,1.0395,0.102861,2.857143,771.2478600000001,1.461619079,4.68,800.0,1.28,741.4363682999997,77.6617827,50.6,2238.8,45.7,146.7,5575.0,4.1,176.0,5.1,8021.6,35.6,184.5,-7.361311667000001,15.73790167,10,top,Angola,unknown
icr072426,32.7,37.3,1180.0,3.47,7.62,4.95,87.955,7.02,5.025,1.0635,0.10918800000000001,2.857143,434.53803,0.746762991,4.55,500.0,0.85,899.7569364,65.26571922,50.6,2887.4,45.7,123.4,5575.0,4.5,129.3,6.2,9590.3,31.6,184.5,-7.361311667000001,15.73790167,10,sub,Angola,unknown
icr072446,53.7,15.0,1100.0,5.54,7.26,4.83,91.98,4.005,4.015,1.1125,0.104072,0.0,380.78807,0.673080802,4.63,500.0,0.75,243.1903483,41.16427181,50.6,806.6,45.7,87.5,5575.0,1.7,77.4,2.9,2948.8,15.5,184.5,-7.337718333,15.73058833,11,sub,Angola,unknown
icr072486,72.0,38.8,1390.0,2.95,10.5,4.84,88.975,6.27,4.75,0.9940000000000001,0.10464000000000001,3.571429,535.86511,0.790172845,4.48,700.0000000000001,0.9,948.7060976,81.5004553,50.6,3016.5,45.7,124.4,5575.0,3.5,74.4,6.9,9068.4,39.7,184.5,-7.372681667,15.76295333,13,sub,Angola,unknown
icr072506,62.3,62.3,1680.0,2.33,8.26,5.19,84.455,8.92,6.63,0.8885,0.09096699999999999,7.857142999999999,926.4892,1.561291695,4.55,1100.0,1.69,2207.334106,167.0703677,50.6,12539.7,45.7,253.4,5575.0,3.2,33.7,9.8,24552.3,57.7,184.5,-7.3598550000000005,15.761679999999998,14,sub,Angola,unknown
icr072544,147.0,137.0,1760.0,40.2,13.4,4.82,88.49,6.365,5.15,0.7795,0.127225,0.0,1771.0678999999998,2.67997098,4.62,2800.0000000000005,4.01,735.7079715,325.0469154999999,50.6,1659.5,45.7,234.8,5575.0,4.4,63.3,6.8,6991.4,74.1,184.5,-7.31389,15.76066667,16,top,Angola,unknown
icr072596,719.0,124.0,355.0,7.9,6.76,6.84,87.885,5.795,6.325,1.276,0.058512,0.0,423.88632999999993,0.586925924,6.55,600.0,0.67,572.4046078,53.88806589,50.6,3301.5,45.7,662.1,5575.0,2.7,237.2,3.2,3069.7,60.5,184.5,-16.26941333,14.883505,1,top,Angola,unknown
icr072597,501.0,226.0,443.0,2.39,4.5,6.94,88.74,6.185,5.075,1.3030000000000002,0.042887,0.0,145.28528999999997,0.224432155,6.77,300.0,0.37,859.65243965,30.232082445,50.6,3449.6,45.7,450.1,4786.3,2.2,21.3,2.8,3774.7,46.4,184.5,-16.26941333,14.883505,1,sub,Angola,unknown
icr072616,634.0,146.0,421.0,2.12,3.71,6.44,86.91,6.725,6.365,1.2765,0.037525,0.0,249.04195,0.44102741799999995,6.35,400.0,0.54,871.4209020999997,27.509302,50.6,2898.8,45.7,595.6,5575.0,2.6,33.9,2.4,2979.4,83.6,184.5,-16.24470833,14.88468667,2,top,Angola,unknown
icr072637,998.0,106.0,510.0,1.27,3.75,6.61,92.355,3.935,3.71,1.0505,0.10672999999999999,3.571429,243.35403,0.39531397799999995,6.4,300.0,0.43,688.913447,23.33982639,50.6,2552.0,45.7,993.3,5575.0,2.4,19.7,3.7,4844.1,65.6,184.5,-16.21611333,14.88083,3,sub,Angola,unknown
icr072656,1250.0,96.7,444.0,2.37,4.48,6.38,89.84,5.445,4.715,1.1925,0.06990199999999999,2.857143,241.86769999999999,0.37195718299999997,6.08,400.0,0.48,504.1863886,28.96778936,50.6,1413.3,45.7,939.1,5575.0,3.1,59.2,3.7,3627.0,53.7,184.5,-16.196175,14.87335667,4,top,Angola,unknown
icr072657,1830.0,61.8,537.0,2.0,4.95,6.18,95.49,2.065,2.44,1.036,0.033061,3.571429,228.69672999999997,0.301790819,5.825,300.0,0.35,570.7361052,18.77324521,50.6,1625.1,45.7,1759.6,5575.0,3.9,20.5,4.2,5802.9,56.2,184.5,-16.196175,14.87335667,4,sub,Angola,unknown
icr072677,627.0,95.0,425.0,1.99,4.04,6.47,92.7,3.595,3.7,1.2065,0.021016,0.0,171.15796000000003,0.227952674,6.2,300.0,0.32,800.800802,25.65998569,50.6,3528.3,45.7,662.0,5575.0,2.8,69.1,3.3,3524.2,67.0,184.5,-16.26719667,14.89980667,5,sub,Angola,unknown
icr072696,448.0,59.6,331.0,5.3,3.97,6.58,85.105,6.17,8.725,1.3619999999999999,0.054283000000000005,0.0,314.62879,0.47009339899999997,6.34,400.0,0.55,402.62938080000004,42.38381779,50.6,2034.9,45.7,474.0,5553.1,2.8,99.4,2.3,2962.4,54.3,184.5,-16.240289999999998,14.90458833,6,top,Angola,unknown
icr072716,272.0,76.5,416.0,9.0,4.32,6.73,83.515,6.495,9.985,1.3865,0.020901,0.0,222.53869999999998,0.320323646,6.5,300.0,0.39,354.842241,43.30794078,50.6,2168.4,45.7,319.8,5575.0,2.4,68.9,2.8,3505.4,49.8,184.5,-16.225095,14.89889,7,top,Angola,unknown
icr072717,218.0,87.2,593.0,3.98,5.3,5.77,81.65,7.83,10.525,1.3730000000000002,0.061279999999999994,0.0,142.47183,0.18801135600000002,5.44,200.0,0.23,388.24337119999996,32.53160884,50.6,2267.7,45.7,209.2,5575.0,3.2,52.0,2.5,4168.6,38.6,184.5,-16.225095,14.89889,7,sub,Angola,unknown
icr072737,856.0,212.0,452.0,3.91,6.12,6.42,92.035,4.095,3.865,1.1909999999999998,0.037281,2.142857,236.96702000000005,0.39267405899999996,6.26,300.0,0.49,1207.486223,31.09729604,50.6,4010.0,45.7,831.3,7322.5,2.1,65.8,11.5,4383.0,86.1,184.5,-16.19894167,14.89918167,8,sub,Angola,unknown
icr072756,303.0,57.8,506.0,4.57,4.55,5.86,84.41,6.11,9.485,1.369,0.100876,0.0,262.408,0.39577075799999994,5.81,400.0,0.46,335.3879595,41.16583426,50.6,1239.5,45.7,277.6,5575.0,2.6,248.7,1.8,3444.1,48.8,184.5,-16.26354667,14.930114999999999,9,top,Angola,unknown
icr072757,241.0,43.7,613.0,2.5,6.04,5.37,76.33,10.525,13.14,1.3715,0.118878,0.0,181.24168,0.229889095,4.98,200.0,0.31,435.58808089999997,34.01357895,50.6,1616.0,45.7,231.3,5575.0,2.5,193.3,2.5,5068.0,29.1,184.5,-16.26354667,14.930114999999999,9,sub,Angola,unknown
icr072777,634.0,128.0,539.0,5.99,4.13,5.83,84.9,7.21,7.895,1.3275,0.080419,1.4285709999999998,273.03743,0.301972032,5.63,200.0,0.36,987.4336516000001,60.97131832,50.6,4445.7,45.7,574.7,5575.0,4.8,102.6,6.0,6073.7,77.3,184.5,-16.24473333,14.92850333,10,sub,Angola,unknown
icr072797,557.0,150.0,533.0,2.25,4.04,6.12,86.67,6.34,6.99,1.341,0.056584,0.0,222.50061000000002,0.278980598,5.92,300.0,0.4,830.6514002,24.81013378,50.6,3083.0,45.7,466.5,4924.0,3.4,54.1,2.6,3908.8,58.1,184.5,-16.21921167,14.932479999999998,11,sub,Angola,unknown
icr072816,924.0,65.9,344.0,10.0,4.51,7.26,79.665,9.415,10.925,1.3535,0.042950999999999996,0.0,425.49715999999995,0.496772155,7.13,500.0,0.57,514.1029969,51.07416166,50.6,3263.5,45.7,749.1,5575.0,2.3,64.8,2.4,2677.5,73.0,184.5,-16.203565,14.92257333,12,top,Angola,unknown
icr072817,910.0,110.0,416.0,3.2,3.06,7.55,81.605,9.355,9.04,1.3515,0.102028,0.0,274.44066,0.289438233,7.34,300.0,0.39,709.3456574,29.16615059,50.6,4043.7,45.7,757.3,5575.0,2.9,23.5,2.8,3667.4,64.0,184.5,-16.203565,14.92257333,12,sub,Angola,unknown
icr072836,682.0,105.0,296.0,4.08,3.54,6.67,87.095,5.765,7.14,1.3575,0.090388,0.0,350.97541,0.475719094,6.42,300.0,0.51,714.757879,32.44745601,50.6,3940.7,45.7,646.2,5575.0,4.1,20.3,2.9,2062.3,79.6,184.5,-16.268775,14.958435,13,top,Angola,unknown
icr072837,830.0,179.0,326.0,1.8,3.99,7.14,92.33,3.715,3.955,1.219,0.114559,0.0,223.4671,0.282282397,6.87,300.0,0.34,1131.7078689999996,17.31478061,50.6,4536.5,45.7,885.5,5575.0,1.5,23.1,3.8,3337.0,141.6,184.5,-16.268775,14.958435,13,sub,Angola,unknown
icr072857,1120.0,179.0,178.0,2.39,6.82,9.86,92.34,3.555,4.11,1.273,0.152132,1.4285709999999998,222.8345,0.185417973,9.92,200.0,0.21,1064.997003,13.19850008,50.6,3938.7,45.7,1308.7,5159.8,2.0,71.4,3.4,2855.0,114.1,184.5,-16.24256167,14.94835667,14,sub,Angola,unknown
icr072896,261.0,24.8,305.0,3.74,1.67,6.14,84.045,6.15,9.805,1.3845,0.076205,0.0,304.26779,0.398344025,6.05,300.0,0.43,487.1531592,36.18666685,50.6,3256.0,45.7,371.1,5575.0,1.6,38.1,1.9,2974.7,69.0,184.5,-16.20006,14.95128667,16,top,Angola,unknown
icr072897,157.0,38.6,361.0,2.08,1.67,5.75,82.345,8.085,9.565,1.3785,0.091085,0.0,185.00298999999998,0.20685824,5.61,300.0,0.39,623.90732365,36.26807762,50.6,3527.8,45.7,277.0,5575.0,1.9,142.7,2.4,3966.6,52.1,184.5,-16.20006,14.95128667,16,sub,Angola,unknown
icr072948,44.0,54.6,1510.0,8.82,11.8,5.09,87.075,7.185,5.74,1.028,0.14169500000000002,2.857143,677.1244499999999,1.466116905,4.83,900.0,1.81,210.78474869999997,269.6215557,50.6,302.6,45.7,112.2,5575.0,4.5,101.0,4.7,13522.4,21.0,184.5,-11.772835,15.87541167,1,top,Angola,unknown
icr072968,684.0,131.0,1280.0,92.9,6.87,6.4,82.44,8.525,9.035,1.0625,0.097412,2.142857,725.01253,1.2959414120000001,6.37,800.0,1.32,631.7689320000002,260.7553367,50.6,3923.0,45.7,780.7,5575.0,4.2,67.3,14.3,7318.0,109.6,184.5,-11.75044833,15.87774167,2,top,Angola,unknown
icr072969,281.0,131.0,1580.0,17.1,6.25,6.16,84.49,7.185,8.33,1.052,0.103913,5.0,372.19512999999995,0.6010760070000001,5.47,600.0,0.97,396.6161989,160.008897,50.6,4502.3,45.7,359.8,5575.0,5.3,23.1,18.8,13939.1,65.6,184.5,-11.75044833,15.87774167,2,sub,Angola,unknown
icr072989,69.4,58.8,1610.0,5.75,8.57,5.05,86.275,7.38,6.345,0.972,0.104209,3.571429,897.1089499999999,1.917241037,4.71,1100.0,2.31,555.3396441000001,213.6317137,50.6,2983.0,45.7,200.3,5575.0,5.6,43.2,9.3,10147.1,23.8,184.5,-11.72324667,15.88526667,3,sub,Angola,unknown
icr073008,105.0,26.6,1460.0,1.21,4.32,5.58,77.885,11.375,10.74,1.034,0.133917,3.571429,284.29925000000003,0.546193361,5.29,400.0,0.65,368.8741224,319.9235604,50.6,824.2,45.7,171.6,5575.0,13.5,55.3,29.2,42039.8,178.7,184.5,-11.70413667,15.88675,4,top,Angola,unknown
icr073028,0.001,18.6,1470.0,11.6,9.75,5.25,86.155,7.605,6.245,1.1975,0.115167,2.857143,583.9815900000001,1.014245659,5.825,700.0000000000001,1.14,58.91091722,93.84191285,50.6,199.7,45.7,89.4,5575.0,4.8,82.2,4.1,2997.7,19.7,184.5,-11.77340167,15.90902167,5,top,Angola,unknown
icr073049,251.0,81.2,1380.0,5.99,5.74,5.85,83.385,8.49,8.125,1.1425,0.087507,2.142857,460.97767999999996,0.817656875,5.58,500.0,0.79,750.0220935,234.22973399999998,50.6,10378.4,45.7,506.4,5575.0,4.5,59.4,14.8,19056.7,88.5,184.5,-11.75164667,15.904304999999999,6,sub,Angola,unknown
icr073068,128.0,40.7,1180.0,9.67,7.76,5.23,82.72,8.81,8.47,1.167,0.134001,2.142857,473.4005400000001,0.812809855,5.24,600.0,1.12,360.8381231,158.3779523,50.6,1192.0,45.7,195.2,5575.0,10.2,54.6,18.3,17814.3,60.9,184.5,-11.72861167,15.905370000000001,7,top,Angola,unknown
icr073069,256.0,59.7,1070.0,11.5,7.53,5.42,77.305,11.67,11.025,1.12,0.146601,2.857143,617.2501900000001,1.0140719409999999,5.23,700.0000000000001,1.02,411.19439189999997,152.7440921,50.6,1119.1,45.7,304.8,5575.0,7.2,150.8,16.6,10559.6,78.8,184.5,-11.72861167,15.905370000000001,7,sub,Angola,unknown
icr073128,319.0,27.8,1370.0,14.4,8.32,5.83,85.05,6.89,8.05,1.1515,0.11896099999999998,0.0,506.81384,0.936254114,5.51,700.0000000000001,1.24,118.2465125,112.9341462,50.6,326.9,45.7,311.6,5575.0,2.9,32.9,3.3,3367.3,68.3,184.5,-11.74299833,15.925165,10,top,Angola,unknown
icr073148,200.0,41.2,1160.0,6.04,7.92,5.77,86.135,6.99,6.87,1.1425,0.08592999999999999,2.142857,308.30571000000003,0.600352943,5.49,400.0,0.7,240.57309645,150.45346469999996,50.6,1027.5,45.7,257.1,5575.0,6.1,83.1,14.7,14312.7,144.6,184.5,-11.72815,15.92955167,11,top,Angola,unknown
icr073149,197.0,21.0,1440.0,2.52,5.2,5.62,90.315,4.645,5.04,1.0170000000000001,0.07435900000000001,3.571429,304.36617,0.519761994,5.43,400.0,0.6,294.597502,170.8387512,50.6,1036.5,45.7,221.6,5575.0,8.7,67.9,19.4,19042.3,114.3,184.5,-11.72815,15.92955167,11,sub,Angola,unknown
icr073168,232.0,31.6,1230.0,6.41,6.99,5.75,84.735,7.465,7.8,1.195,0.08892,2.142857,608.69705,1.115248561,5.64,700.0000000000001,1.23,538.9120046,235.2126799,50.6,2761.4,45.7,405.1,5575.0,8.6,78.6,34.0,23136.4,301.3,184.5,-11.70322333,15.92522667,12,top,Angola,unknown
icr073169,174.0,61.1,1200.0,4.0,6.0,5.6,85.04,7.27,7.69,1.0945,0.103459,2.857143,371.0475,0.622354537,5.28,500.0,0.67,571.6096301,258.4825052,50.6,2991.2,45.7,243.1,5575.0,16.1,137.8,46.4,44463.6,227.2,184.5,-11.70322333,15.92522667,12,sub,Angola,unknown
icr073189,27.1,5.5,1870.0,10.5,9.01,5.38,87.815,7.09,5.09,1.1625,0.113799,0.0,830.9498400000001,1.620900393,5.13,1000.0,1.63,81.13931981,178.7733677,50.6,292.3,45.7,98.1,5575.0,3.1,62.2,3.8,3899.0,16.6,184.5,-11.77607833,15.95362833,13,sub,Angola,unknown
icr073208,504.0,192.0,1390.0,4.57,8.48,5.56,88.235,4.945,6.815,1.162,0.100673,6.428571,886.3308999999999,1.752649903,5.44,1200.0,1.98,833.9208976,256.0174874,50.6,14830.5,45.7,728.9,5575.0,22.1,24.4,36.4,33775.2,449.4,184.5,-11.75424667,15.95240333,14,top,Angola,unknown
icr073228,723.0,138.0,1410.0,5.42,6.95,6.17,86.535,6.4,7.06,0.9490000000000001,0.11136900000000001,6.428571,897.61224,1.7063037159999999,5.96,1200.0,1.83,1978.840268,207.13955280000002,50.6,19149.4,45.7,1002.2,5575.0,8.1,67.9,29.4,28259.7,229.5,184.5,-11.72477,15.94343,15,top,Angola,unknown
icr073229,411.0,91.5,1500.0,1.72,5.29,6.08,85.195,7.355,7.455,0.9345,0.08325199999999999,5.714286,492.35134999999997,0.920909435,5.87,700.0000000000001,1.15,2046.2371600000001,173.2058689,50.6,21092.4,45.7,682.1,5575.0,9.4,89.8,30.3,33845.6,186.6,184.5,-11.72477,15.94343,15,sub,Angola,unknown
icr073249,146.0,55.3,1410.0,2.58,5.63,5.5,84.91,6.65,8.44,0.9675,0.10826600000000002,5.714286,366.48395,0.766272724,5.07,500.0,0.9,223.54442459999999,407.59232760000003,50.6,694.5,45.7,213.0,5575.0,17.3,23.1,23.8,75561.1,216.0,184.5,-11.70006667,15.9523,16,sub,Angola,unknown
icr073300,331.0,68.9,1260.0,1.67,5.76,5.89,72.49,14.56,12.945,0.9595,0.107706,7.142857000000001,466.49259000000006,0.8760885890000001,5.44,600.0,0.94,498.24288839999997,206.5654929,50.6,2115.9,45.7,312.5,5575.0,9.4,25.5,17.8,30021.5,165.1,184.5,-12.35919,15.14388333,1,top,Angola,unknown
icr073301,368.0,92.0,1300.0,3.06,6.67,5.89,76.86,11.825,11.32,0.9245,0.113632,6.428571,692.57893,1.41331172,5.49,900.0,1.5,487.39286915,220.40298315,50.6,2288.4,45.7,426.5,5575.0,6.7,23.1,16.4,36275.4,178.5,184.5,-12.35919,15.14388333,1,sub,Angola,unknown
icr073320,261.0,87.0,1180.0,5.83,7.12,5.69,67.935,16.215,15.855,1.0785,0.13454000000000002,3.571429,454.4742,0.886613965,5.51,700.0000000000001,0.95,888.2327366000003,101.6261162,50.6,9950.3,45.7,455.5,5575.0,2.4,23.1,12.4,12476.0,107.4,184.5,-12.33987333,15.14360333,2,top,Angola,unknown
icr073340,565.0,123.0,1260.0,11.8,7.07,5.8,43.61,29.9,26.49,0.8955,0.111524,4.285714,1018.2443599999999,1.702499807,5.39,1200.0,1.82,5219.516635,158.36394019999997,50.6,19317.6,45.7,5841.4,5575.0,5.9,88.4,44.4,31057.2,392.3,184.5,-12.31628333,15.15200333,3,top,Angola,unknown
icr073361,929.0,191.0,1440.0,5.32,9.39,6.02,68.48,16.435,15.085,0.9315,0.11084400000000001,5.714286,944.99346,1.675720215,5.64,1200.0,1.7,2841.161494,177.1799957,50.6,14176.8,45.7,1658.5,5575.0,5.6,55.3,32.1,18446.7,353.2,184.5,-12.304839999999999,15.14741667,4,top,Angola,unknown
icr073362,396.0,102.0,1340.0,2.49,5.28,5.69,76.075,13.12,10.805,0.9279999999999999,0.125925,5.714286,556.08027,0.978587538,5.36,700.0000000000001,1.05,2947.869831,146.70824069999995,50.6,15991.0,45.7,1620.2,5575.0,6.0,67.1,35.2,20884.4,314.6,184.5,-12.304839999999999,15.14741667,4,sub,Angola,unknown
icr073379,134.0,64.9,1250.0,5.42,7.86,5.45,48.45,23.525,28.025,0.9935,0.153899,2.142857,441.34673,0.8734492359999999,5.19,600.0,0.98,849.250166,50.07299793,50.6,42646.8,45.7,1098.2,5575.0,2.0,48.9,20.3,9798.6,151.8,184.5,-12.3554,15.16175667,5,top,Angola,unknown
icr073380,93.7,27.8,1220.0,2.94,4.87,5.42,50.825,25.8,23.38,0.9955,0.101025,2.857143,188.59802,0.381685317,4.99,300.0,0.46,895.7873935,27.10465415,50.6,44806.2,45.7,778.5,5575.0,1.7,47.7,22.1,9148.7,114.9,184.5,-12.3554,15.16175667,5,sub,Angola,unknown
icr073399,427.0,78.9,1220.0,3.98,6.08,5.88,58.91,21.45,19.64,0.9329999999999999,0.113416,5.714286,834.29102,1.593899965,5.55,1100.0,1.76,309.52750319999996,219.23717290000002,50.6,1131.5,45.7,509.8,5575.0,7.0,74.5,11.2,23552.4,142.6,184.5,-12.342839999999999,15.17547833,6,top,Angola,unknown
icr073420,254.0,64.2,1270.0,2.79,5.2,5.6,67.655,17.635,14.715,0.9795,0.154061,5.714286,409.43684,0.615894526,5.28,500.0,0.67,3155.1949219999997,50.36566132,50.6,22806.0,45.7,1676.1,5575.0,16.3,23.1,49.5,16203.8,393.4,184.5,-12.31856,15.17408167,7,sub,Angola,unknown
icr073439,306.0,81.7,1160.0,4.45,6.26,5.75,78.605,11.065,10.325,1.0285,0.17534,5.0,508.3097900000001,0.9557677509999999,5.42,700.0000000000001,1.05,720.4258464,145.91080359999995,50.6,3187.7,45.7,350.2,5575.0,3.1,27.2,10.3,10327.2,125.3,184.5,-12.297935,15.17505,8,top,Angola,unknown
