SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg,P,K,S,Ca,Mg,Cu,Zn,Fe,Mn,Mo,Public,Latitude,Longitude,Cluster,Plot,Depth,Cultivated
icr024956,6.35,0.04,0.65,0.0,0.65,1292.797,520.252,223.201,20.096,1.06,23.64,2.1,0.250882338705263,0.711913725519852,0.019613477967798,0.8119564143899479,17786.291535,595.5015055,6.338935069500001,33.78784368,6.015351533,10111.508812,1002.1006328,596.6641691000002,294.738819,58.577597125,10.888235555,70.865498155,6.875747630499999,40.60220421,12.58285538,0.427142549313385,0.326991192385521,0.059453469047141,0.014583537744852,0.00506,2.61685,0.00457,0.18102000000000001,0.5575,0.00047999999999999996,0.00084,0.5745100000000001,0.01679,0.01845,True,-6.91006517,34.19247818,6,1,top,False
icr024957,5.58,0.02,0.34,0.0,0.34,1862.6170000000002,666.207,146.418,17.932000000000006,0.7,42.04,0.48,0.19956391053831,0.8554691263015841,0.037774390282855,-0.452066823349742,26936.389089999997,196.7405834,6.1877003660000005,40.94358186,6.787226265,13088.101279999999,1001.965134,616.5278886,213.22765389999998,46.83656931,14.96200814,61.33266381,5.936962188,20.88417149,15.33316224,0.4353707889591121,0.23718562226106196,0.059090818940771,0.006883837177312,0.00506,2.54592,0.00457,0.12542,0.5575,0.00064,0.00109,0.83985,0.014119999999999999,0.01845,True,-6.91006517,34.19247818,6,1,sub,False
icr024976,6.48,0.04,0.7,0.0,0.7,551.835,231.65099999999998,103.611,21.219,1.48,13.04,2.2,0.138712850364338,0.550218424799835,0.025192583511749,1.8112844748006105,6274.678364500001,512.46390255,5.161986225,12.01813888,3.7513623610000004,4388.722105,820.18870175,258.94734435,147.69009165,33.487636745,5.0322675745,77.006852625,9.488235736,29.205771315,6.817286028,0.9685398713768628,0.507513887406741,0.145739561235073,0.006187050956371999,0.00506,0.76456,0.00457,0.06242,0.5575,0.00035,0.00045999999999999996,0.29241,0.00907,0.01845,True,-6.87918282,34.19307327,7,2,top,False
icr024977,6.12,0.02,0.32,0.0,0.32,628.96,264.015,69.881,16.08,1.4,16.79,0.68,0.10369979649754599,0.310577092728245,0.022230119229765,-0.5956736008824001,7869.416344,229.06574890000002,5.7430787489999995,15.36602393,4.194935172,5431.4238380000015,953.8832247000001,262.27729,122.3780584,41.19550853,5.920562826,63.61793422,10.23032555,20.6929438,7.153267958,1.06266798332082,0.5216648009613529,0.13730549131893802,0.00405974175098,0.00506,0.7043,0.00457,0.033589999999999995,0.5575,0.00035,0.00047999999999999996,0.28462,0.00621,0.01845,True,-6.87918282,34.19307327,7,2,sub,False
icr024995,5.82,0.02,0.33,0.0,0.33,1459.139,573.761,80.518,10.003,0.46,35.81,0.44,0.243309336196203,0.7976365920905172,0.07089039187554401,0.23242995587985002,25258.49442,165.4364169,5.16637033,35.6532799,6.101480649,11537.5709,1587.365787,757.1113015,158.45646399999995,41.41110894,13.13855845,85.78034911,10.82345684,21.02943765,14.22322226,1.59965969046453,0.9173978171060992,0.271778505639585,0.001264888966333,0.00506,2.87641,0.00457,0.0825,0.5575,0.00056,0.0010400000000000001,0.85674,0.0122,0.01845,True,-6.859828,34.19452667,8,3,sub,False
icr025056,6.41,0.02,0.26,0.0,0.26,868.051,258.92,102.243,9.124,0.9,2.04,0.56,0.089986548543031,0.17798929751079998,0.019265339691036,7.02421820464959,8467.927924,215.8884583,2.79570219,11.25643081,1.4656972069999998,4988.987373,753.577813033333,263.8676506,178.1168481,33.103413646999996,3.049150206,72.9196656,9.126329776,10.8713307966667,9.256878426,0.7738384235801921,0.6503827346066229,0.053066648629769,0.0028451325268600003,0.00506,2.57386,0.00457,0.033030000000000004,0.5575,0.00018999999999999998,0.00063,0.33369,0.01176,0.01845,True,-6.85391283,34.21279907,12,1,sub,False
icr025112,6.37,0.02,0.36,0.0,0.36,1379.165,466.756,77.62,10.369000000000002,0.56,3.14,1.85,0.14538596698321898,1.09100895799218,0.045619742545691996,1.99930751739353,14749.54302,639.023027,2.488485872,16.24995333,2.8789397919999997,6630.92073,588.288627333333,500.0540857,112.4154231,37.765191226999995,5.446608199,44.44789081,4.514532739,10.2056380666667,12.16810674,0.2509125421548961,0.31212459408964305,0.088188256981989,0.0036435458908520004,0.00506,1.71065,0.00457,0.19009,0.5575,0.00031,0.00078,0.46242,0.00777,0.01845,True,-6.87730789,34.24555969,15,1,sub,False
icr030043,6.59,0.37,7.24,0.0,7.24,4043.8,3805.58,1064.4160000000004,527.565,46.08,86.55,33.68,1.59875247043733,7.91529600164575,0.050422584495212995,51.823121948074,90323.26767,10644.43997,39.26953620000001,61.20364435,27.89165664,103943.27488,3725.0429759999997,3273.778561,3040.43473,65.576878645,54.63935069,1876.343095,15.72316748,287.44322846,82.33071686,2.89481512571426,2.5452403051525696,0.10024963524997302,0.11681196939220699,0.1163,0.6757,0.007509999999999999,1.18791,0.5575,0.00231,0.00615,7.2361,0.20849,0.01845,True,8.60079002,34.98501205,2,1,top,True
icr030063,7.2,0.5,8.67,0.0,8.67,2087.4139999999998,6995.436,740.613,1145.904,171.18,371.11,43.6,2.0708410814511105,9.76680490104916,0.019679176235856997,62.5857130222298,60036.98732000001,16341.68191,42.55348961,67.10705479,29.31917646,96576.08006000001,3285.20481,4255.93645,2036.3089350000002,60.412862455,51.70783298,2998.841715,10.60925996,359.85559846,112.92254309999998,2.12563143597492,1.88631779971804,0.706054549567202,0.16590067380256399,0.16507,0.66843,0.00838,1.83264,0.5575,0.00275,0.00908,6.87874,0.14765999999999999,0.01845,True,8.6298523,34.98375702,3,1,top,True
icr030083,6.44,0.4,7.83,0.0,7.83,2980.468,2766.2929999999997,935.898,203.65200000000002,8.06,286.03,33.8,0.8408529157252359,7.805946419255298,0.05187697361618799,49.3121952350246,77022.40733,9335.746753,42.15096785,70.06989473,23.11651202,105453.46792000001,2108.4874489999997,2482.231399,2673.273613,55.920421325,49.72810755,1058.29,16.75933218,315.49190646,66.94625263,3.21106305115237,3.13824465793077,0.31529003251285803,0.08724837541498799,0.08071,0.50674,0.0084,1.12404,0.5575,0.00233,0.0063100000000000005,8.38508,0.20511,0.01845,True,8.65487957,34.98785019,4,1,top,True
icr030124,5.85,0.08,1.2,0.0,1.2,1029.911,925.169,200.394,21.82,1.33,119.27,4.67,0.279964265095925,1.3060468976753798,0.19237751566579608,7.121502080434411,35807.350905,1585.3791915,12.11478654,19.402260325,9.486337369500001,26233.111935,4008.8958505,2807.7179865,627.22954095,82.592017965,12.892886905,166.17589375,10.153482921,62.42593303,31.23108282,0.975110649879876,0.6519211148254089,0.11158058544467,0.003333215995535,0.00506,2.65615,0.00457,0.40968999999999994,0.5575,0.00108,0.0027300000000000002,2.30362,0.04699,0.01845,True,8.59928799,35.00059891,6,2,sub,True
icr030144,5.79,0.17,2.68,0.0,2.68,2064.7729999999997,3810.03,881.245,83.39200000000002,1.68,393.63,16.13,0.293073728371822,4.96320858095042,0.056288849347259,26.515463305616798,56332.90241,3415.71775,26.66110244,29.97059531,10.88661138,77671.13077999999,1476.973161,2190.976364,2181.642389,32.740023545,21.425207,488.5603754,12.36172931,98.95696446,74.05202181,1.37113900716185,1.5307217736999599,0.135181586951011,0.020378031348820002,0.0231,0.8725700000000001,0.00457,0.37390999999999996,0.5575,0.00147,0.00627,5.59732,0.15120999999999998,0.01845,True,8.62714481,35.00778198,7,1,sub,True
icr030277,5.84,0.11,1.64,0.0,1.64,3029.189000000001,3725.659,717.556,55.31100000000001,0.12,189.86,12.45,0.182935711322487,4.880263157817732,0.13719061395996499,19.7669859087052,57401.80888,6221.473367000001,22.66662132,11.25515298,57.93914234,61373.15358,6325.910371,9497.808894,1118.806422,167.7512092,12.75329172,193.8385075,5.607898252999999,92.94847808,69.49762406,0.958899308880343,0.536867506740504,0.054426293046729,0.020276693682757,0.02316,1.03797,0.00457,2.69312,0.5894699999999999,0.00491,0.00575,5.49688,0.10412,0.01845,True,8.603079800000001,35.04847336,14,1,sub,False
icr030495,8.31,0.14,4.05,2.3,1.71,2343.238,1530.864,427.98199999999997,109.883,1.02,270.54,35.47,0.621860346327078,7.601288541212098,0.473525706362054,51.9745078737485,48799.68486,88089.860985,18.97213855,74.709042715,30.00876161,44636.845989999994,7603.5631895,15245.279559999999,1000.80153955,225.6444137,81.06054081,283.6490493,9.2578585335,237.64336319999998,62.3243563,5.428283601029482,1.03349065139891,0.17318184531948402,0.18649558946717887,0.03495,1.57445,0.00457,8.94978,1.66868,0.00237,0.00528,3.23322,0.06717999999999999,0.01845,True,9.63629723,42.71965027,12,1,sub,
icr033393,8.59,0.03,1.38,1.1,0.29,1722.221,937.887,516.391,201.63099999999997,1.78,92.74,19.47,0.489900925073469,2.1305974866965602,1.47460560671018,27.720233677244202,33940.96069,39392.887,7.753117471,13.50370008,6.8773592510000014,38961.73035,5814.712507,6724.495281999999,1016.5847289999999,1047.7829179999999,10.37673458,337.2742295,7.520231642000001,126.75497299999999,70.87282406,1.21523517374723,2.22058375980461,0.06898991152178999,0.088909738961763,0.05541,2.60564,0.00457,6.158919999999999,0.5575,0.00106,0.00758,3.72183,0.10478,0.01845,True,-0.10241800000000001,38.988918299999995,3,2,sub,
icr033408,8.15,0.03,0.61,0.3,0.34,2301.94,792.664,575.048,181.918,0.74,150.09,75.66,0.753442947263692,4.88340382365302,12.343655442135198,47.7259117122009,47965.78658,27654.72966,12.73087666,33.97855105,14.98821656,31181.374519999998,7216.127587999998,12585.07626,894.8684473999997,3009.0846149999998,25.42944804,316.1660856000001,7.324152157,8811.18359,34.28057284,0.885995621913667,1.0234941609178,0.452176349117539,0.056524157264318996,0.00506,2.04897,0.9704,3.9975199999999997,2.11101,0.0019100000000000002,0.00375,2.96926,0.08102999999999999,0.10854000000000001,True,-0.15257999,39.01852417,5,1,sub,
icr033447,7.9,0.18,1.75,0.1,1.63,2922.438,1125.766,976.57,370.79699999999997,28.56,159.75,28.04,3.54799395331766,4.4070159372099,0.335248877165651,37.182743096894605,48490.63521,11548.083690000001,8.429517777000001,19.09838541,10.14310604,41010.30925,13453.33343,8788.440397,1556.639236,223.1534526,15.467071100000002,480.66966119999995,10.41334111,288.08887749999997,88.74301417,1.2839725117528502,2.1093012492107297,0.122668789700988,0.152834689818207,0.03216,3.20313,0.00457,1.86937,0.8443200000000001,0.00134,0.00856,3.8086599999999997,0.14509,0.01845,True,-0.10410499999999999,39.01512146,7,1,top,
icr033467,9.05,0.02,0.61,0.5,0.13,1060.181,594.322,266.774,109.426,1.1,79.39,9.3,0.27612017829419705,1.65174481192704,10.5082914125442,22.0254803020533,18817.14039,16935.2958,8.256129685,17.22406068,7.088792101,16036.997440000001,2793.127372,5112.65733,469.299216,2711.4990559999997,12.659724800000001,262.6977216,3.212060477,256.0954626,21.00361378,0.149861512550897,0.620020112039367,0.22335783107831306,0.044185300320056,0.00506,3.16195,0.01034,5.032780000000001,1.2683799999999998,0.00175,0.0036799999999999997,2.67449,0.0771,0.01845,True,-0.14825299,39.0405426,9,1,sub,
icr033545,7.82,0.06,0.89,0.3,0.56,2434.41,744.575,585.53,201.71900000000002,3.02,134.39,30.78,2.11050673739012,3.9395413585682006,1.27545785632724,40.6980407746479,48887.24441,17766.40655,12.053356599999999,30.21241291,16.32056494,36040.56392,11608.392740000001,12089.12522,1022.983525,733.0228298999997,22.16122901,336.0269138000001,8.237159673999999,156.39064230000002,65.28961484,1.35561566972482,1.4733351390714198,0.2447859575006989,0.094862472356373,0.00506,2.68907,0.00457,2.65525,1.6468599999999998,0.00156,0.00625,3.16165,0.07687000000000001,0.01845,True,-0.137943,39.05795670000001,14,1,top,
icr033567,7.64,0.04,0.39,0.0,0.39,1189.781,673.342,572.659,61.148,6.36,70.62,13.51,1.7861626815104499,3.17909473935404,0.18703519114012196,19.021989883760398,29283.722639999996,3170.831529,5.45638224,15.11958591,4.793697096,25675.749190000002,7555.077083,4367.52146,884.0403733999997,112.10869070000001,9.578976029,127.2315606,5.772587262,48.27444336,51.18692903,0.8073580683344279,1.16728973645708,0.05230674595412901,0.09961694494306501,0.01614,2.5629,0.00457,1.01445,0.5575,0.0008699999999999999,0.00484,2.61394,0.08988,0.01845,True,-0.10903800000000001,39.05654144,15,2,sub,
icr033602,7.94,0.15,2.27,0.3,1.99,2021.181,1586.1870000000001,1061.525,312.496,3.4,166.11,34.13,1.67729078017459,8.78026591730097,0.125016988355091,47.323137034617396,46577.38054,17554.42174,25.66440178,85.35805378,28.73601574,52973.08156000001,10243.44383,12386.6819,1421.1414140000006,126.04662900000001,97.20058296,496.6505076,12.96851367,169.6877259,103.26664790000001,2.83778181479088,2.90408528929708,0.108551544416274,0.114597266888367,0.01754,2.1114,0.00457,2.02756,1.3972,0.00207,0.0075,3.69538,0.08491,0.01845,True,4.14386177,38.25843048,1,1,top,
icr033603,8.05,0.12,2.07,0.4,1.68,2038.138,1617.4160000000006,959.185,285.45799999999997,2.52,167.18,31.34,1.44431584571452,9.3536739880683,0.219676089921671,44.414890077210295,42738.21492,20179.21691,23.30295679,76.45676106,25.54394513,48243.613880000004,9211.541912,12199.760909999999,1310.817503,153.12283469999997,89.86845699999998,497.8972087,11.82614827,127.54346100000001,96.00877939,2.66257932063254,2.70036484644072,0.106818195721664,0.112971686135612,0.032560000000000006,2.00347,0.00457,2.08514,1.1900600000000001,0.0019100000000000002,0.00655,3.23684,0.08229,0.01845,True,4.14386177,38.25843048,1,1,sub,
icr033622,8.5,0.09,2.07,1.1,1.01,1150.406,1334.0810000000001,250.24400000000003,391.199,2.32,147.89,14.07,4.480270542232651,3.2523330415689395,-0.025741209940616,25.0279975377567,20077.21894,37360.11411,21.58248061,51.18753752,16.14351939,30064.1548,5259.289698,22358.20261,626.8096959,526.2199094,145.2944325,622.2239635,3.735312635,173.9978597,35.62587483,1.12938069011843,1.08164289029454,0.199992119678626,0.056561575792884004,0.043160000000000004,1.5845799999999999,0.00457,4.652909999999999,3.3771199999999997,0.0013,0.00298,2.4135,0.04604,0.01845,True,4.17808723,38.26189041,2,1,sub,
icr033637,8.11,0.19,2.13,0.2,1.95,1826.3129999999999,1661.136,442.26199999999994,840.502,23.45,121.74,21.33,5.97700349198064,3.21112854833076,-0.14629998073756198,31.7991196555235,26925.259280000002,13847.784919999998,18.46111104,58.92192682,19.95302162,35329.00243,7981.9475900000025,13770.57754,703.0512338,203.2673677,106.7869713,1055.581719,4.236999194,258.409174,57.68435428,1.2440313873431499,1.01399784041506,0.32555663090088,0.070860776195976,0.038810000000000004,2.27451,0.00457,2.2713099999999997,1.9721099999999998,0.00179,0.00496,3.04583,0.05839,0.01845,True,4.19490194,38.25834656,3,1,top,
icr033638,8.34,0.11,2.19,0.7,1.48,1622.256,1662.36,396.835,364.11300000000006,15.14,147.69,19.06,8.13038183720745,3.6621357912071497,-0.043610750037427,32.4691223773969,27677.29375,27412.05637,18.14025386,65.76913016,20.51623092,35962.06313,7752.959933,13999.645919999999,671.072134,167.803381,116.7458428,502.0700852,5.094559718999999,159.72746709999996,51.43198326,1.26951648416874,0.9690238360894159,0.27559809246322403,0.06564077336642099,0.0281,1.74725,0.00457,3.1375599999999997,1.64861,0.0015199999999999999,0.00379,2.54267,0.04471,0.01845,True,4.19490194,38.25834656,3,1,sub,
icr033732,8.14,0.1,2.23,1.0,1.24,4690.151,5362.231,359.533,217.928,2.02,136.6,18.04,2.31185118408603,5.06745159838315,0.273334200159689,29.285612637027,34448.1868,34007.589960000005,26.85949469,94.48979009,28.37668603,48979.557010000004,5942.686224,38285.26732,839.7239332,3950.5302340000003,197.2714646,571.3914348,4.36712405,175.1038959,52.64223951,0.494178132531133,0.9163401546030021,0.054327607967949984,0.0287764669724,0.03634,1.32704,0.00457,4.62075,5.016430000000001,0.0022199999999999998,0.00435,3.6072,0.0595,0.01845,True,4.2169199,38.28134918,8,1,top,
icr033733,8.47,0.08,2.06,0.8,1.22,3006.482,2983.5440000000012,570.631,40.629,0.44,192.58,21.66,0.505838993058536,12.2203313239184,8.66404096935975,52.6580397607331,44151.7181,30310.74203,21.77419247,88.06304413,26.24168675,53197.25462,6265.506065,17435.32196,899.8570611,2136.730875,155.08871090000005,139.2166925,6.518311007,177.0066519,61.75703908,0.714648930793444,1.05152893084262,0.05522353033885,0.04654739998769,0.01637,1.24142,0.00457,3.11541,2.1431299999999998,0.00187,0.0043,3.4794300000000002,0.054,0.01845,True,4.2169199,38.28134918,8,1,sub,
icr033772,7.69,0.09,1.32,0.2,1.1,2121.8920000000007,1765.612,671.9989999999998,43.70399999999999,1.22,137.61,22.12,1.06813223439382,10.5229461542892,0.44119664247171403,33.766919037841504,46974.44252,11559.92055,21.24446853,102.4133023,29.48069081,53237.986580000004,11316.08576,12441.808140000001,952.6392467000001,240.96709819999998,162.3893543,186.9524045,8.148112139,90.10626623,76.39121965,1.17417398737624,1.27365588431601,0.019625038329425,0.020956895173578,0.01708,2.33147,0.00457,1.5034299999999998,1.1834200000000001,0.00246,0.00589,4.004630000000001,0.06496,0.01845,True,4.1779871,38.30709839,10,1,sub,
icr033792,7.92,0.11,2.86,1.4,1.43,2897.309,3744.844,383.468,189.799,1.62,222.62,22.26,0.35658796512891905,9.439194030857848,0.14185213694517002,32.9416206108943,27234.89266,49303.67087,20.70043367,67.02889798,19.77104848,37819.35041,4442.457437,25454.032069999997,700.0777095,405.2721252,144.4304675,281.8633397,4.48124435,165.8864523,40.8296065,0.683331193866047,0.8293616510431311,0.042246215809398,0.030489191839473996,0.036680000000000004,1.52593,0.00457,5.82419,3.5409800000000002,0.0015199999999999999,0.00343,2.8036,0.0493,0.01845,True,4.1927681,38.30604172,11,1,sub,
icr034011,7.27,0.02,0.32,0.0,0.32,469.345,504.149,125.931,5.529,0.34,66.42,1.34,0.065015273571997,0.5505042028804771,-0.034608898587902996,2.4555495587985803,6052.693807,346.28740530000016,4.4994101330000005,38.11956411,2.028759336,10034.8522,611.7812288,231.896663,175.01155319999995,18.91006536,3.095247095,37.63169304,10.69224982,13.74121786,3.399157365,0.44071187764936,0.30575506222556503,0.147305624128758,0.0014315215279300001,0.00506,0.48428999999999994,0.00457,0.03685,0.5575,0.00039,0.00043,0.63148,0.00784,0.01845,True,8.12667833,9.880528332999999,6,1,sub,False
icr034422,6.15,0.03,0.5,0.0,0.5,624.366,623.724,230.53099999999998,17.131,1.1,31.01,1.26,0.250409739111419,0.466349366920798,0.061755667582681,2.61871142881384,8773.143919,341.0772631,6.562184627000001,16.16272014,3.564155488,8331.802867,481.6349171,238.18003240000002,341.9900495,32.50044832,3.86005854,77.10360439,6.59648273,31.70849112,8.049935972,0.34867130275790104,0.46543727679492297,0.10214523864984801,0.002386131493156,0.004529999999999999,1.2258200000000001,0.00457,0.04052,0.5575,0.00045999999999999996,0.00064,0.61226,0.02481,0.01845,True,6.97757667,9.348373333,9,1,top,True
icr034914,4.39,0.1,1.45,0.0,1.45,1394.464,1240.664,19.01,18.524,3.26,67.83,0.99,0.22044265169329602,0.412052032216005,0.028887922064839002,2.71278090106907,25565.29021,288.5876054,3.00699466,11.15347613,1.980113241,15522.837630000002,1109.20272,603.4823778,137.8503986,32.17493037,4.80402662,98.77383462,7.279081138,108.245062,27.85821497,0.94429379116751,1.0555044955233701,0.256813040235383,0.005041719780318,0.00506,2.12023,0.00457,0.04338,0.5575,0.00035,0.00247,1.11287,0.014,0.01845,True,6.780285000000001,4.696635,16,1,sub,False
icr037453,5.82,0.06,0.9,0.0,0.9,668.566,763.7610000000003,147.421,17.565,1.56,36.12,2.25,0.20400015531877305,0.8322366085583208,0.011424331377285,1.9062090666892901,10725.286435,528.8689158,3.2814568335,19.99369544,3.1895219235,11400.57293,460.90285880000016,329.82435275,197.33705425,17.19190218,4.866569455,81.663183315,5.4176028115,49.572281635,5.675250339500001,0.988192762334688,0.332096118054661,0.17844500851755604,0.009042047772985,0.00506,0.17578,0.00457,0.061,0.5575,0.0005200000000000001,0.0006,0.81142,0.01247,0.01845,True,11.32941667,-5.534058333,3,1,top,
icr037454,5.65,0.04,0.52,0.0,0.52,906.561,1071.637,69.944,13.602,0.48,23.7,1.66,0.14523183449664098,0.669627800164987,0.061337548174499996,1.3182320974036899,16435.139030000002,404.37793,3.026713673,25.8207086,4.528384259,12974.75632,565.5019217,366.1768902,110.07178229999998,30.29891265,6.892012754,70.55762415,6.511528837999999,30.768057399999996,7.057220147000001,1.1760451500036102,0.3793258612844579,0.172616811161721,0.004451799012149,0.00506,0.17649,0.00457,0.04387,0.5575,0.00062,0.00074,0.99987,0.007809999999999999,0.01845,True,11.32941667,-5.534058333,3,1,sub,
